"Sens Factor =-1.663dB, SERNO: 7164376"
120.873	0.4380
122.377	0.4364
123.901	0.4353
125.443	0.4349
127.005	0.4350
128.586	0.4359
130.187	0.4373
131.807	0.4392
133.448	0.4416
135.109	0.4444
136.791	0.4473
138.494	0.4505
140.218	0.4536
141.964	0.4568
143.731	0.4598
145.52	0.4626
147.332	0.4653
149.166	0.4680
151.023	0.4707
152.903	0.4734
154.806	0.4760
156.734	0.4786
158.685	0.4809
160.66	0.4830
162.66	0.4847
164.685	0.4862
166.735	0.4875
168.811	0.4887
170.912	0.4898
173.04	0.4908
175.194	0.4918
177.375	0.4930
179.583	0.4943
181.819	0.4959
184.082	0.4978
186.374	0.4998
188.694	0.5018
191.043	0.5038
193.421	0.5056
195.829	0.5072
198.267	0.5086
200.735	0.5097
203.234	0.5107
205.764	0.5114
208.325	0.5118
210.919	0.5118
213.544	0.5112
216.203	0.5103
218.894	0.5089
221.619	0.5072
224.378	0.5053
227.171	0.5032
229.999	0.5010
232.862	0.4987
235.761	0.4965
238.696	0.4943
241.668	0.4923
244.676	0.4903
247.722	0.4884
250.806	0.4864
253.928	0.4843
257.089	0.4821
260.29	0.4800
263.53	0.4778
266.81	0.4757
270.132	0.4736
273.495	0.4715
276.899	0.4693
280.346	0.4669
283.836	0.4643
287.37	0.4615
290.947	0.4587
294.569	0.4556
298.236	0.4524
301.949	0.4489
305.708	0.4452
309.513	0.4413
313.366	0.4373
317.267	0.4332
321.217	0.4291
325.216	0.4250
329.264	0.4211
333.363	0.4173
337.513	0.4135
341.715	0.4098
345.969	0.4061
350.276	0.4027
354.636	0.3995
359.051	0.3963
363.521	0.3930
368.046	0.3893
372.628	0.3851
377.266	0.3803
381.963	0.3746
386.718	0.3683
391.532	0.3612
396.406	0.3532
401.341	0.3447
406.337	0.3358
411.395	0.3269
416.517	0.3180
421.702	0.3093
426.951	0.3008
432.266	0.2925
437.648	0.2845
443.096	0.2767
448.612	0.2691
454.196	0.2617
459.851	0.2544
465.575	0.2474
471.371	0.2403
477.239	0.2334
483.18	0.2265
489.195	0.2195
495.285	0.2124
501.45	0.2053
507.693	0.1982
514.013	0.1910
520.412	0.1839
526.89	0.1767
533.449	0.1697
540.09	0.1627
546.814	0.1558
553.621	0.1492
560.513	0.1428
567.49	0.1367
574.555	0.1309
581.707	0.1254
588.949	0.1203
596.281	0.1155
603.703	0.1114
611.219	0.1080
618.828	0.1054
626.531	0.1037
634.331	0.1027
642.228	0.1023
650.222	0.1025
658.317	0.1034
666.512	0.1046
674.809	0.1057
683.21	0.1064
691.715	0.1064
700.326	0.1056
709.044	0.1041
717.871	0.1021
726.807	0.0997
735.855	0.0971
745.016	0.0946
754.29	0.0921
763.68	0.0898
773.187	0.0877
782.812	0.0858
792.557	0.0841
802.424	0.0827
812.413	0.0814
822.526	0.0803
832.766	0.0792
843.133	0.0780
853.629	0.0765
864.255	0.0745
875.014	0.0718
885.907	0.0684
896.935	0.0640
908.101	0.0588
919.406	0.0527
930.851	0.0458
942.439	0.0379
954.171	0.0292
966.049	0.0192
978.076	0.0082
990.251	-0.0039
1002.579	-0.0166
1015.06	-0.0300
1027.696	-0.0436
1040.489	-0.0573
1053.442	-0.0706
1066.556	-0.0836
1079.833	-0.0962
1093.276	-0.1082
1106.886	-0.1197
1120.665	-0.1306
1134.616	-0.1410
1148.741	-0.1507
1163.041	-0.1597
1177.519	-0.1682
1192.178	-0.1764
1207.019	-0.1842
1222.045	-0.1919
1237.258	-0.1995
1252.66	-0.2070
1268.254	-0.2145
1284.042	-0.2218
1300.027	-0.2291
1316.211	-0.2363
1332.596	-0.2434
1349.185	-0.2505
1365.981	-0.2575
1382.985	-0.2643
1400.202	-0.2710
1417.633	-0.2773
1435.28	-0.2830
1453.148	-0.2879
1471.238	-0.2920
1489.553	-0.2950
1508.096	-0.2970
1526.87	-0.2981
1545.877	-0.2983
1565.121	-0.2978
1584.605	-0.2966
1604.332	-0.2945
1624.303	-0.2916
1644.524	-0.2881
1664.996	-0.2840
1685.723	-0.2797
1706.708	-0.2751
1727.955	-0.2704
1749.466	-0.2655
1771.244	-0.2605
1793.294	-0.2552
1815.618	-0.2496
1838.221	-0.2435
1861.104	-0.2368
1884.272	-0.2295
1907.729	-0.2212
1931.478	-0.2121
1955.523	-0.2018
1979.866	-0.1905
2004.513	-0.1780
2029.467	-0.1648
2054.731	-0.1513
2080.31	-0.1381
2106.207	-0.1256
2132.427	-0.1136
2158.973	-0.1021
2185.849	-0.0910
2213.06	-0.0806
2240.61	-0.0711
2268.503	-0.0629
2296.743	-0.0560
2325.334	-0.0503
2354.282	-0.0450
2383.59	-0.0392
2413.262	-0.0329
2443.305	-0.0262
2473.721	-0.0190
2504.515	-0.0112
2535.693	-0.0031
2567.26	0.0054
2599.219	0.0142
2631.576	0.0234
2664.335	0.0327
2697.503	0.0425
2731.084	0.0527
2765.082	0.0634
2799.504	0.0749
2834.354	0.0870
2869.638	0.0999
2905.362	0.1135
2941.53	0.1275
2978.148	0.1420
3015.222	0.1568
3052.758	0.1718
3090.761	0.1870
3129.237	0.2023
3168.192	0.2177
3207.632	0.2330
3247.563	0.2482
3287.991	0.2634
3328.923	0.2786
3370.364	0.2943
3412.32	0.3110
3454.799	0.3295
3497.807	0.3500
3541.351	0.3719
3585.436	0.3947
3630.07	0.4182
3675.26	0.4419
3721.012	0.4659
3767.334	0.4905
3814.233	0.5155
3861.715	0.5406
3909.789	0.5653
3958.46	0.5893
4007.738	0.6129
4057.63	0.6366
4108.142	0.6605
4159.283	0.6849
4211.061	0.7096
4263.483	0.7349
4316.559	0.7608
4370.294	0.7875
4424.699	0.8150
4479.781	0.8432
4535.548	0.8720
4592.01	0.9012
4649.175	0.9305
4707.051	0.9599
4765.648	0.9893
4824.975	1.0186
4885.039	1.0477
4945.852	1.0766
5007.421	1.1053
5069.757	1.1328
5132.87	1.1585
5196.768	1.1820
5261.46	1.2028
5326.959	1.2205
5393.273	1.2349
5460.413	1.2462
5528.388	1.2547
5597.209	1.2610
5666.887	1.2656
5737.433	1.2694
5808.857	1.2726
5881.169	1.2756
5954.383	1.2789
6028.507	1.2828
6103.555	1.2879
6179.536	1.2944
6256.464	1.3024
6334.349	1.3122
6413.204	1.3243
6493.04	1.3381
6573.87	1.3528
6655.706	1.3670
6738.562	1.3792
6822.448	1.3875
6907.379	1.3901
6993.367	1.3861
7080.426	1.3746
7168.568	1.3556
7257.808	1.3317
7348.158	1.3052
7439.633	1.2771
7532.248	1.2480
7626.015	1.2184
7720.949	1.1882
7817.065	1.1565
7914.377	1.1229
8012.901	1.0869
8112.652	1.0479
8213.645	1.0047
8315.894	0.9572
8419.416	0.9073
8524.228	0.8562
8630.343	0.8052
8737.78	0.7559
8846.555	0.7092
8956.683	0.6654
9068.182	0.6239
9181.069	0.5839
9295.362	0.5447
9411.078	0.5049
9528.233	0.4634
9646.849	0.4196
9766.939	0.3738
9888.525	0.3259
10011.625	0.2763
10136.257	0.2253
10262.44	0.1729
10390.195	0.1194
10519.54	0.0647
10650.495	0.0085
10783.08	-0.0491
10917.316	-0.1081
11053.223	-0.1675
11190.821	-0.2260
11330.133	-0.2821
11471.179	-0.3342
11613.98	-0.3809
11758.561	-0.4212
11904.939	-0.4554
12053.141	-0.4865
12203.188	-0.5167
12355.102	-0.5471
12508.907	-0.5781
12664.627	-0.6099
12822.286	-0.6421
12981.907	-0.6739
13143.516	-0.7049
13307.136	-0.7343
13472.793	-0.7616
13640.512	-0.7861
13810.319	-0.8078
13982.24	-0.8279
14156.302	-0.8471
14332.529	-0.8663
14510.951	-0.8862
14691.595	-0.9069
14874.486	-0.9283
15059.655	-0.9499
15247.129	-0.9711
15436.937	-0.9918
15629.106	-1.0115
15823.669	-1.0302
16020.654	-1.0476
16220.091	-1.0628
16422.01	-1.0766
16626.443	-1.0881
16833.422	-1.0955
17042.977	-1.1012
17255.141	-1.1036
17469.945	-1.1051
17687.424	-1.1059
17907.609	-1.1129
18130.537	-1.1195
18356.24	-1.1258
18584.752	-1.1319
18816.107	-1.1377
19050.346	-1.1433
19287.498	-1.1489
19527.604	-1.1549
19770.697	-1.1611
20016.816	-1.1668

